Angkatan,Kode MK,Nama Mata Kuliah
20161,MAT15302,Matematika Diskrit
20161,IF15604,Grafika Komputer dan Visualisasi
20161,MAT15303,Probabilitas dan Statistika
20161,IF15402L,Praktikum Rekayasa Perangkat Lunak
20161,IF15502L,Praktikum Jaringan Komputer
20161,IF15405,Strategi Algoritma
20161,IF15606,Jaringan Komputer Lanjut
20161,MAT15201,Kalkulus II
20161,IF15502,Jaringan Komputer
20161,FIS15101,Fisika Dasar
20161,IF15201,Algoritma dan Pemrograman
20161,IF15201,Algoritma dan Pemrograman
20161,IF15201,Algoritma dan Pemrograman
20161,UN15407,Akhlaq Tasawuf
20161,IF15606,Jaringan Komputer Lanjut
20161,IF15606,Jaringan Komputer Lanjut
20161,IF15102,Dasar Pemrograman
20161,MAT15302,Matematika Diskrit
20161,MAT15303,Probabilitas dan Statistika
20161,IF15406,Sistem Operasi
20161,IF15703,Kewirausahaan  Etika Bisnis
20161,FIS15101,Fisika Dasar
20161,MAT15303,Probabilitas dan Statistika
20161,IF15606L,Prak Jaringan Komputer Lanjut
20161,FIS15101,Fisika Dasar
20161,MAT15101,Kalkulus I
20161,FIS15101,Fisika Dasar
20161,FIS15101L,Praktikum Fisika Dasar
20161,IF15102,Dasar Pemrograman
20161,IF15403,Pemrograman Berorientasi Objek
20161,IF15406,Sistem Operasi
20161,IF15605,Komunikasi Antar Personel
20161,MAT15101,Kalkulus I
20161,IF15201,Algoritma dan Pemrograman
20161,MAT15101,Kalkulus I
20161,IF15401,Basis Data
20161,MAT15101,Kalkulus I
20161,IF15402L,Praktikum Rekayasa Perangkat Lunak
20161,IF15403,Pemrograman Berorientasi Objek
20161,IF15601,Sistem Informasi
20161,MAN15601,Manajemen
20161,IF215005,Pengembangan Aplikasi Mobile
20161,IF15403L,Praktikum Pemrograman Berorientasi Objek
20161,MAT15303,Probabilitas dan Statistika
20161,IF15606,Jaringan Komputer Lanjut
20161,IF15605,Komunikasi Antar Personel
20161,IF15703,Kewirausahaan  Etika Bisnis
20161,FIS15101,Fisika Dasar
20161,UN15102,Bahasa Inggris I
20161,FIS15101,Fisika Dasar
20161,KP15601,Kerja Praktik
20161,IF15502,Jaringan Komputer
20161,IF15201L,Praktikum Algoritma dan Pemrograman
20161,IF15606,Jaringan Komputer Lanjut
20161,IF212505,Pengetahuan Lingkungan
20161,IF15405,Strategi Algoritma
20161,IF15402L,Praktikum Rekayasa Perangkat Lunak
20161,IF15403L,Praktikum Pemrograman Berorientasi Objek
20161,FIS15101,Fisika Dasar
20161,MAT15101,Kalkulus I
20161,IF15606L,Prak Jaringan Komputer Lanjut
20161,IF15606,Jaringan Komputer Lanjut
20161,FIS15101,Fisika Dasar
20161,IF15102L,Praktikum Dasar Pemrograman
20161,IF15102,Dasar Pemrograman
20161,FIS15101,Fisika Dasar
20161,IF15102,Dasar Pemrograman
20161,FIS15101,Fisika Dasar
20161,MAT15201,Kalkulus II
20161,MAT15201,Kalkulus II
20161,IF15402,Rekayasa Perangkat Lunak
20161,FIS15101,Fisika Dasar
20161,IF15201,Algoritma dan Pemrograman
20161,IF15406,Sistem Operasi
20161,IF15605,Komunikasi Antar Personel
20161,IF15703,Kewirausahaan  Etika Bisnis
20161,FIS15101,Fisika Dasar
20161,FIS15101,Fisika Dasar
20161,FIS15101,Fisika Dasar
20161,MAT15202,Logika Informatika
20161,IF216007,Pembelajaran Mesin
20161,FIS15101,Fisika Dasar
20161,MAT15101,Kalkulus I
20161,UN15202,Bahasa Inggris II
20161,MAT15101,Kalkulus I
20161,IF15201,Algoritma dan Pemrograman
20161,IF15604,Grafika Komputer dan Visualisasi
20161,FIS15101L,Praktikum Fisika Dasar
20161,MAT15201,Kalkulus II
20161,UN15202,Bahasa Inggris II
20161,FIS15101,Fisika Dasar
20161,IF15201L,Praktikum Algoritma dan Pemrograman
20161,FIS15101,Fisika Dasar
20161,FIS15101L,Praktikum Fisika Dasar
20161,UN15202,Bahasa Inggris II
20161,IF15201L,Praktikum Algoritma dan Pemrograman
20161,FIS15101,Fisika Dasar
20161,IF15502,Jaringan Komputer
20161,FIS15101,Fisika Dasar
20161,FIS15101,Fisika Dasar
20161,MAT15101,Kalkulus I
20161,IF15406,Sistem Operasi
20161,IF15506,Intelegensia Buatan
20161,IF15402L,Praktikum Rekayasa Perangkat Lunak
20161,IF15701L,Prak RPL Spesifik Domain
20161,IF15406,Sistem Operasi
20161,IF15405,Strategi Algoritma
20161,IF15502,Jaringan Komputer
20161,FIS15101,Fisika Dasar
20161,FIS15101,Fisika Dasar
20161,MAT15101,Kalkulus I
20161,IF15201,Algoritma dan Pemrograman
20161,FIS15101,Fisika Dasar
20161,IF15405,Strategi Algoritma
20161,IF15502,Jaringan Komputer
20161,IF15503,Aplikasi Platform Khusus
20161,IF15201,Algoritma dan Pemrograman
20161,IF15201,Algoritma dan Pemrograman
20161,IF15704,ICT dan Islam
20161,KP15601,Kerja Praktik
20161,IF15301,Struktur Data
20161,IF15402,Rekayasa Perangkat Lunak
20161,IF15201,Algoritma dan Pemrograman
20161,IF15502,Jaringan Komputer
20161,IF15201,Algoritma dan Pemrograman
20161,MAT15302,Matematika Diskrit
20161,IF15403,Pemrograman Berorientasi Objek
20161,MAT15302,Matematika Diskrit
20161,IF15701L,Prak RPL Spesifik Domain
20161,IF15102,Dasar Pemrograman
20161,MAT15201,Kalkulus II
20161,IF15201,Algoritma dan Pemrograman
20161,IF15403L,Praktikum Pemrograman Berorientasi Objek
20161,IF215006,Praktikum Pengembangan Aplikasi Mobile
20161,FIS15101,Fisika Dasar
20161,IF15201,Algoritma dan Pemrograman
20161,FIS15101,Fisika Dasar
20161,IF15402L,Praktikum Rekayasa Perangkat Lunak
20161,FIS15101,Fisika Dasar
20161,MAT15101,Kalkulus I
20161,IF15403,Pemrograman Berorientasi Objek
20161,IF15405,Strategi Algoritma
20161,IF15507,Manajemen Proyek Perangkat Lunak
20161,IF15502,Jaringan Komputer
20161,IF15503,Aplikasi Platform Khusus
20161,IF15606,Jaringan Komputer Lanjut
20161,MAT15101,Kalkulus I
20161,UN15202,Bahasa Inggris II
20161,IF15405,Strategi Algoritma
20161,MAT15101,Kalkulus I
20161,MAT15202,Logika Informatika
20161,UN15202,Bahasa Inggris II
20161,IF15201,Algoritma dan Pemrograman
20161,FIS15101,Fisika Dasar
20161,IF15605,Komunikasi Antar Personel
20161,IF15406,Sistem Operasi
20171,IF15604,Grafika Komputer dan Visualisasi
20171,IF15606,Jaringan Komputer Lanjut
20171,IF15704PL,Praktikum Mobile Programming
20171,IF15102,Dasar Pemrograman
20171,MAT15302,Matematika Diskrit
20171,IF15201L,Praktikum Algoritma dan Pemrograman
20171,IF15703,Kewirausahaan  Etika Bisnis
20171,IF15402L,Praktikum Rekayasa Perangkat Lunak
20171,IF15502L,Praktikum Jaringan Komputer
20171,IF15102L,Praktikum Dasar Pemrograman
20171,IF15302,Organisasi dan Arsitektur Komputer
20171,IF15406,Sistem Operasi
20171,IF15403L,Praktikum Pemrograman Berorientasi Objek
20171,MAT15301,Aljabar Linier  Aljabar Geometri
20171,IF15503L,Prak Aplikasi Platform Khusus
20171,UN15102,Bahasa Inggris I
20171,IF15102,Dasar Pemrograman
20171,IF15606L,Prak Jaringan Komputer Lanjut
20171,IF15504L,Prak Pengembangan Aplikasi Web
20171,MAT15202,Logika Informatika
20171,MAT15301,Aljabar Linier  Aljabar Geometri
20171,MAT15202,Logika Informatika
20171,IF215002,Praktikum Manajemen Basis Data
20171,IF15606,Jaringan Komputer Lanjut
20171,IF15703,Kewirausahaan  Etika Bisnis
20171,IF15403L,Praktikum Pemrograman Berorientasi Objek
20171,IF15606L,Prak Jaringan Komputer Lanjut
20171,MAT15302,Matematika Diskrit
20171,UN15303,Ilmu TauhidAqidah
20171,IF15703,Kewirausahaan  Etika Bisnis
20171,IF217003,Kewirausahaan
20171,IF216005,Sistem Multimedia
20171,MAT15202,Logika Informatika
20171,IF15102,Dasar Pemrograman
20171,MAT15202,Logika Informatika
20171,MAT15301,Aljabar Linier  Aljabar Geometri
20171,IF15403L,Praktikum Pemrograman Berorientasi Objek
20171,IF15502L,Praktikum Jaringan Komputer
20171,IF15604,Grafika Komputer dan Visualisasi
20171,IF15606,Jaringan Komputer Lanjut
20171,IF15606L,Prak Jaringan Komputer Lanjut
20171,MAT15302,Matematika Diskrit
20171,IF15102L,Praktikum Dasar Pemrograman
20171,FIS15101L,Praktikum Fisika Dasar
20171,IF15606,Jaringan Komputer Lanjut
20171,IF15606L,Prak Jaringan Komputer Lanjut
20171,MAT15202,Logika Informatika
20171,IF15606,Jaringan Komputer Lanjut
20171,IF15403L,Praktikum Pemrograman Berorientasi Objek
20171,IF15504,Pengembangan Aplikasi Web
20171,IF15504L,Prak Pengembangan Aplikasi Web
20171,IF217B02,Kriptografi
20171,UN15407,Akhlaq Tasawuf
20171,MAT15301,Aljabar Linier  Aljabar Geometri
20171,MAT15301,Aljabar Linier  Aljabar Geometri
20171,MAT15202,Logika Informatika
20171,MAT15202,Logika Informatika
20171,MAT15301,Aljabar Linier  Aljabar Geometri
20171,MAT15301,Aljabar Linier  Aljabar Geometri
20171,MAT15101,Kalkulus I
20171,MAT15202,Logika Informatika
20171,IF15405,Strategi Algoritma
20171,IF15201L,Praktikum Algoritma dan Pemrograman
20171,IF15201L,Praktikum Algoritma dan Pemrograman
20171,MAT15301,Aljabar Linier  Aljabar Geometri
20171,MAN15601,Manajemen
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,UN15407,Akhlaq Tasawuf
20181,IF216007,Pembelajaran Mesin
20181,MAT15201,Kalkulus II
20181,IF15402L,Praktikum Rekayasa Perangkat Lunak
20181,IF15606L,Prak Jaringan Komputer Lanjut
20181,IF217002,ICT dan Islam
20181,IF216007,Pembelajaran Mesin
20181,IF15102,Dasar Pemrograman
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,MAT15302,Matematika Diskrit
20181,IF214001,Basis Data
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,IF15402L,Praktikum Rekayasa Perangkat Lunak
20181,IF215005,Pengembangan Aplikasi Mobile
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,IF217002,ICT dan Islam
20181,IF15201,Algoritma dan Pemrograman
20181,MAT15201,Kalkulus II
20181,IF15301,Struktur Data
20181,IF15405,Strategi Algoritma
20181,IF214007,Strategi Algoritma
20181,IF15301L,Praktikum Struktur Data
20181,IF15703,Kewirausahaan  Etika Bisnis
20181,IF15201,Algoritma dan Pemrograman
20181,MAT15201,Kalkulus II
20181,IF15406,Sistem Operasi
20181,IF214003,Rekayasa Perangkat Lunak
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,UN15407,Akhlaq Tasawuf
20181,IF216007,Pembelajaran Mesin
20181,FIS15101L,Praktikum Fisika Dasar
20181,IF15102,Dasar Pemrograman
20181,MAT15101,Kalkulus I
20181,IF217002,ICT dan Islam
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,FIS15101L,Praktikum Fisika Dasar
20181,IF215006,Praktikum Pengembangan Aplikasi Mobile
20181,IF215005,Pengembangan Aplikasi Mobile
20181,MAT15303,Probabilitas dan Statistika
20181,MAT15302,Matematika Diskrit
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,IF15502L,Praktikum Jaringan Komputer
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,IF217B07,Forensika Digital
20181,IF216007,Pembelajaran Mesin
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,FIS15101L,Praktikum Fisika Dasar
20181,IF15502,Jaringan Komputer
20181,IF15606L,Prak Jaringan Komputer Lanjut
20181,IF15604,Grafika Komputer dan Visualisasi
20181,IF216006,Praktikum Sistem Multimedia
20181,IF15201,Algoritma dan Pemrograman
20181,UN15407,Akhlaq Tasawuf
20181,FIS15101,Fisika Dasar
20181,IF15102,Dasar Pemrograman
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,IF216008,Praktikum Pembelajaran Mesin
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,IF15402L,Praktikum Rekayasa Perangkat Lunak
20181,IF15502,Jaringan Komputer
20181,IF15301,Struktur Data
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,MAT15302,Matematika Diskrit
20181,MAT15301,Aljabar Linier  Aljabar Geometri
20181,MAT15302,Matematika Diskrit
20191,IF15403,Pemrograman Berorientasi Objek
20191,IF217002,ICT dan Islam
20191,UN15102,Bahasa Inggris I
20191,MAT15101,Kalkulus I
20191,MAT15202,Logika Informatika
20191,MAT15101,Kalkulus I
20191,IF215008,Praktikum Pengembangan Aplikasi Web
20191,IF216004,Grafika Komputer
20191,IF216001,Sistem Informasi
20191,MAT15303,Probabilitas dan Statistika
20191,IF15102,Dasar Pemrograman
20191,MAT15101,Kalkulus I
20191,IF217005,Kapita Selekta Informatika
20191,IF217005,Kapita Selekta Informatika
20191,UN15102,Bahasa Inggris I
20191,IF217005,Kapita Selekta Informatika
20191,MAT15101,Kalkulus I
20191,IF216001,Sistem Informasi
20191,IF217005,Kapita Selekta Informatika
20191,MAT15101,Kalkulus I
20191,MAT15301,Aljabar Linier  Aljabar Geometri
20191,IF15405,Strategi Algoritma
20191,IF215003,Jaringan Komputer
20191,IF215004,Praktikum Jaringan Komputer
20191,MAT15101,Kalkulus I
20191,MAT15101,Kalkulus I
20191,IF15403L,Praktikum Pemrograman Berorientasi Objek
20191,IF217005,Kapita Selekta Informatika
20191,MAN15601,Manajemen
20191,IF217005,Kapita Selekta Informatika
20191,MAT15101,Kalkulus I
20191,IF215003,Jaringan Komputer
20191,IF215004,Praktikum Jaringan Komputer
20191,MAT15101,Kalkulus I
20191,IF217002,ICT dan Islam
20191,IF213004,Aljabar Linier
20191,MAT15101,Kalkulus I
20191,FIS15101L,Praktikum Fisika Dasar
20191,IF15302,Organisasi dan Arsitektur Komputer
20191,MAT15202,Logika Informatika
20191,IF216007,Pembelajaran Mesin
20191,IF217005,Kapita Selekta Informatika
20191,IF216001,Sistem Informasi
20191,MAT15202,Logika Informatika
20191,IF216002,Proyek Perangkat Lunak
20191,IF217005,Kapita Selekta Informatika
20191,IF217002,ICT dan Islam
20191,IF215005,Pengembangan Aplikasi Mobile
20191,IF15405,Strategi Algoritma
20191,MAT15101,Kalkulus I
20191,IF15405,Strategi Algoritma
20191,IF216004,Grafika Komputer
20191,IF217005,Kapita Selekta Informatika
20191,IF215003,Jaringan Komputer
20191,IF215004,Praktikum Jaringan Komputer
20191,IF217005,Kapita Selekta Informatika
20201,IF214006,Probabilitas dan Statistika
20201,MAT15202,Logika Informatika
20201,MAT15202,Logika Informatika
20201,IF213004,Aljabar Linier
20201,IF214006,Probabilitas dan Statistika
20201,IF214001,Basis Data
20201,IF213005,Logika Komputasional
20201,IF213004,Aljabar Linier
20201,IF213001,Algoritma dan Struktur Data
20201,IF214001,Basis Data
20201,IF214002,Praktikum Basis Data
20201,IF214006,Probabilitas dan Statistika
20201,FIS15101,Fisika Dasar
20201,FIS15101,Fisika Dasar
20201,IF216001,Sistem Informasi
20201,MAT15302,Matematika Diskrit
20201,IF216001,Sistem Informasi
20201,FIS15101,Fisika Dasar
20201,FIS15101L,Praktikum Fisika Dasar
20201,FIS15101L,Praktikum Fisika Dasar
20201,MAT15101,Kalkulus I
20201,IF213004,Aljabar Linier
20201,FIS15101L,Praktikum Fisika Dasar
20201,IF214006,Probabilitas dan Statistika
20201,MAT15202,Logika Informatika
20201,MAT15202,Logika Informatika
20201,IF214008,Sistem Operasi
20201,IF216004,Grafika Komputer
20201,IF216001,Sistem Informasi
20201,MAT15101,Kalkulus I
20201,MAT15202,Logika Informatika
20201,IF213003,Organisasi dan Arsitektur Komputer
20201,IF213004,Aljabar Linier
20201,MAT15302,Matematika Diskrit
20201,MAT15101,Kalkulus I
20201,FIS15101,Fisika Dasar
20201,FIS15101,Fisika Dasar
20201,MAT15202,Logika Informatika
20201,IF213004,Aljabar Linier
20201,IF214006,Probabilitas dan Statistika
20201,IF214008,Sistem Operasi
20201,MAT15101,Kalkulus I
20201,IF15201L,Praktikum Algoritma dan Pemrograman
20201,IF214008,Sistem Operasi
20201,MAT15101,Kalkulus I
20201,IF214008,Sistem Operasi
20201,IF214009,Praktikum Sistem Operasi
20201,IF216008,Praktikum Pembelajaran Mesin
20201,IF214006,Probabilitas dan Statistika
20201,IF214008,Sistem Operasi
20201,IF15201L,Praktikum Algoritma dan Pemrograman
20201,MAT15201,Kalkulus II
20201,MAT15302,Matematika Diskrit
20201,IF214001,Basis Data
20201,IF212003,Kalkulus II
20201,IF216001,Sistem Informasi
20201,IF214006,Probabilitas dan Statistika
20201,IF216008,Praktikum Pembelajaran Mesin
20201,UN15204,Pengetahuan Lingkungan
20201,FIS15101,Fisika Dasar
20201,IF214006,Probabilitas dan Statistika
20201,MAT15202,Logika Informatika
20211,IF214008,Sistem Operasi
20211,IF213004,Aljabar Linier
20211,IF211006,Kalkulus I
20211,IF213004,Aljabar Linier
20211,IF213005,Logika Komputasional
20211,IF213004,Aljabar Linier
20211,IF213004,Aljabar Linier
20211,IF212004,Matematika Diskrit
20211,IF213004,Aljabar Linier
20211,IF213004,Aljabar Linier
20211,IF213004,Aljabar Linier
20211,IF212004,Matematika Diskrit
20211,IF213004,Aljabar Linier
20211,IF214009,Praktikum Sistem Operasi
20211,IF212004,Matematika Diskrit
20211,IF214008,Sistem Operasi
20211,IF214008,Sistem Operasi
20211,IF213005,Logika Komputasional
20211,IF211002,Dasar Pemrograman
20211,IF214009,Praktikum Sistem Operasi
20211,IF213004,Aljabar Linier
20211,IF213003,Organisasi dan Arsitektur Komputer
20211,IF212001,Algoritma dan Pemrograman
20211,IF212004,Matematika Diskrit
20211,IF213004,Aljabar Linier
20211,IF214008,Sistem Operasi
20211,IF216007,Pembelajaran Mesin
20211,IF212004,Matematika Diskrit
20211,IF213005,Logika Komputasional
20211,IF213004,Aljabar Linier
20211,IF212004,Matematika Diskrit
20211,IF213004,Aljabar Linier
20211,IF213005,Logika Komputasional
20211,IF212001,Algoritma dan Pemrograman
20211,IF213004,Aljabar Linier
20211,IF212001,Algoritma dan Pemrograman
20211,IF212001,Algoritma dan Pemrograman
20211,IF213004,Aljabar Linier
20211,IF214007,Strategi Algoritma
20211,IF212004,Matematika Diskrit
20211,IF213005,Logika Komputasional
20211,IF213004,Aljabar Linier
20211,IF214003,Rekayasa Perangkat Lunak
20211,IF213003,Organisasi dan Arsitektur Komputer
20211,IF217002,ICT dan Islam
20211,IF214009,Praktikum Sistem Operasi
20211,IF213005,Logika Komputasional
20211,IF213004,Aljabar Linier
20211,IF212003,Kalkulus II
20211,IF212004,Matematika Diskrit
20211,IF213004,Aljabar Linier
20211,IF213003,Organisasi dan Arsitektur Komputer
20211,IF213005,Logika Komputasional
20211,UN212509,Bahasa Indonesia
20211,IF212002,Praktikum Algoritma dan Pemrograman
20211,IF212003,Kalkulus II
20211,IF212003,Kalkulus II
20211,IF212004,Matematika Diskrit
20211,IF213004,Aljabar Linier
20211,IF212001,Algoritma dan Pemrograman
20211,IF213003,Organisasi dan Arsitektur Komputer
20211,IF213004,Aljabar Linier
20211,IF212004,Matematika Diskrit
20211,IF212004,Matematika Diskrit
20211,IF213005,Logika Komputasional
20211,IF213005,Logika Komputasional
20221,201004-705-02-010,Bahasa Arab
20221,201004-705-02-011,Bahasa Inggris I
20221,201004-705-01-003,Praktikum Dasar Pemrograman
20221,201004-705-01-006,Praktikum Algoritma dan Pemrograman
20221,201004-705-01-004,Kalkulus I
20221,201004-705-02-010,Bahasa Arab
20221,201004-705-01-006,Praktikum Algoritma dan Pemrograman
20221,201004-705-02-002,Kewarganegaraan
20221,201004-705-02-011,Bahasa Inggris I
20221,201004-705-01-007,Kalkulus II
20221,201004-705-02-014,Praktikum Fisika Dasar
20221,201004-705-01-007,Kalkulus II
20221,201004-705-01-004,Kalkulus I
20221,201004-705-01-004,Kalkulus I
20221,201004-705-02-014,Praktikum Fisika Dasar
20221,201004-705-01-007,Kalkulus II
20221,201004-705-01-007,Kalkulus II
20221,201004-705-01-007,Kalkulus II
20221,201004-705-01-007,Kalkulus II
20221,201004-705-01-007,Kalkulus II
